CustomerID,Recency,Frequency,Monetary
12346.0,2.3345741373435525,-0.4250965025587132,8.363010369638731
12347.0,-0.9053403195403357,0.35441679662391234,0.25169890463901645
12348.0,-0.17535959314365723,-0.03533985296740041,-0.02798782686310067
12349.0,-0.7353448079137119,-0.4250965025587132,-0.03240558517400941
12350.0,2.1745783616949654,-0.4250965025587132,-0.19081154990491803
12352.0,-0.5653492962870882,0.4843356798210166,0.05090627973231655
12353.0,1.114606348023076,-0.4250965025587132,-0.2181261855687377
12354.0,1.3945989554081033,-0.4250965025587132,-0.1078881449760441
12355.0,1.2146037078034428,-0.4250965025587132,-0.17689822693027474
12356.0,-0.6953458640015652,-0.16525873616450468,0.08489819735812702
12357.0,-0.5953485042211982,-0.4250965025587132,0.46292206951334686
12358.0,-0.9053403195403357,-0.2951776193616089,-0.09801970325658912
12359.0,-0.345355104770281,-0.03533985296740041,0.47431541143082273
12360.0,-0.4053535206385011,-0.16525873616450468,0.06827233293634731
12361.0,1.9445844342001213,-0.4250965025587132,-0.20689535126360564
12362.0,-0.8953405835622991,0.7441734462152251,0.35368133591147566
12363.0,0.17463116608762697,-0.2951776193616089,-0.16659123727065903
12364.0,-0.8453419036721156,-0.03533985296740041,-0.08187579634265105
12365.0,1.9845833781122681,-0.2951776193616089,-0.15664265481087009
12367.0,-0.8853408475842623,-0.4250965025587132,-0.20923278952334573
12370.0,-0.4153532566165378,-0.03533985296740041,0.16620876988778033
12371.0,-0.47535167248475796,-0.2951776193616089,-0.017890093581023565
12372.0,-0.2053588010777673,-0.16525873616450468,-0.08355207349463606
12373.0,2.184578097673002,-0.4250965025587132,-0.18745009107424424
12374.0,-0.6753463920454919,-0.4250965025587132,-0.1453394712262699
12375.0,-0.8153426957380054,-0.2951776193616089,-0.17710970943948934
12377.0,2.2245770415851487,-0.2951776193616089,-0.04681199631487405
12378.0,0.3746258856483608,-0.4250965025587132,0.2181533264142325
12379.0,-0.1053614412974004,-0.2951776193616089,-0.13317254855140384
12380.0,-0.7053455999796019,-0.03533985296740041,0.07525682106961823
12381.0,-0.8753411116062256,0.09457903022970385,-0.02263731937997186
12383.0,0.9246113644403788,0.09457903022970385,-0.022052959815036844
12384.0,-0.6353474481333451,-0.2951776193616089,-0.16288806722772797
12386.0,2.4545709690799926,-0.2951776193616089,-0.18329835549861065
12388.0,-0.7653440158478221,0.2244979134268081,0.08147329377468883
12390.0,-0.1253609132534738,-0.4250965025587132,-0.16683165949166084
12391.0,-0.7053455999796019,-0.4250965025587132,-0.17909541889443042
12393.0,-0.2053588010777673,-0.03533985296740041,-0.05187867200932012
12394.0,-0.28535668890206084,-0.2951776193616089,-0.08639706977649111
12395.0,-0.7353448079137119,1.0040112126094336,0.10796092152089574
12397.0,-0.5653492962870882,-0.2951776193616089,0.04020526476605893
12398.0,-0.4653519365067213,-0.4250965025587132,-0.045972744673043575
12399.0,0.2646287898899572,-0.03533985296740041,-0.10463242739997757
12401.0,2.1045802098487085,-0.4250965025587132,-0.2186493265125843
12402.0,2.3045749294094424,-0.4250965025587132,-0.20292170622204755
12403.0,-0.42535299259457454,-0.4250965025587132,-0.1804266456366443
12405.0,0.5646208692310579,-0.4250965025587132,-0.03765480366588281
12406.0,-0.7053455999796019,-0.2951776193616089,0.15211290411570974
12407.0,-0.42535299259457454,0.09457903022970385,-0.03790746961110233
12408.0,-0.5953485042211982,0.09457903022970385,0.09348216110056297
12409.0,-0.13536064923151048,-0.16525873616450468,1.0044285996864633
12410.0,2.1645786257169286,-0.2951776193616089,-0.15086027778260835
12412.0,-0.17535959314365723,-0.16525873616450468,-0.09147264999764097
12413.0,-0.25535748096795075,-0.16525873616450468,-0.1436509503500672
12414.0,1.2446029157375529,-0.16525873616450468,-0.16543253573333075
12415.0,-0.6853461280235285,2.1732811613833722,13.67577712939945
12417.0,-0.8953405835622991,0.6142545630181209,0.1781363834074825
12418.0,0.20463037402173703,-0.4250965025587132,-0.15361511573158773
12420.0,-0.28535668890206084,-0.4250965025587132,-0.16120511168071514
12421.0,-0.7653440158478221,-0.03533985296740041,-0.13820360613903485
12422.0,0.03463486239511329,-0.16525873616450468,-0.13859095305064892
12423.0,-0.9153400555183724,0.4843356798210166,-0.021079027206811814
12424.0,0.7046171729235716,-0.2951776193616089,-0.032026029723261136
12425.0,-0.14536038520954717,-0.4250965025587132,-0.14152499459954168
12426.0,1.0246087242207458,-0.4250965025587132,-0.16317078595057272
12427.0,-0.7053455999796019,-0.16525873616450468,-0.1361154946270004
12428.0,-0.6653466560674551,0.6142545630181209,0.6575739101919582
12429.0,-0.8353421676940789,-0.03533985296740041,0.18941174034613342
12430.0,-0.49535114444083134,-0.4250965025587132,-0.19949346344109542
12431.0,-0.5653492962870882,1.3937678622007466,0.48655023112180507
12432.0,-0.49535114444083134,0.09457903022970385,0.335103154009894
12433.0,-0.9153400555183724,0.35441679662391234,1.2607899234880504
12434.0,-0.07536223336329032,-0.2951776193616089,-0.1383037820644523
12435.0,-0.1253609132534738,-0.2951776193616089,0.6434858358807535
12436.0,0.07463380630726006,-0.4250965025587132,-0.17137630730809833
12437.0,-0.9053403195403357,1.7835245117920593,0.32309206055234396
12438.0,-0.7853434878038954,-0.2951776193616089,0.09551907158405072
12441.0,2.744563312443056,-0.4250965025587132,-0.208715213908689
12442.0,-0.8953405835622991,-0.4250965025587132,-0.20888106071854676
12444.0,-0.7153453359576386,0.09457903022970385,0.3291081814065797
12445.0,-0.7053455999796019,-0.4250965025587132,-0.2131841732481444
12446.0,-0.345355104770281,-0.4250965025587132,-0.11646876952096612
12447.0,1.5045960511665069,-0.4250965025587132,-0.17499599741318153
12448.0,-0.4853514084627947,-0.4250965025587132,-0.17800572743905635
12449.0,-0.7053455999796019,-0.03533985296740041,0.22468368368561106
12450.0,0.6346190210773148,-0.2951776193616089,-0.20600712472490443
12451.0,-0.8153426957380054,0.09457903022970385,0.7776803925041068
12452.0,-0.7553442798697854,-0.2951776193616089,-0.18010719574114648
12453.0,0.41462482956050756,-0.4250965025587132,-0.1493286991895596
12454.0,-0.36535457672635435,-0.4250965025587132,0.16469500034813914
12455.0,-0.1953590650997306,0.2244979134268081,0.046545287779144386
12456.0,-0.4853514084627947,-0.16525873616450468,0.12603822379539023
12457.0,-0.26535721694598746,0.35441679662391234,0.03501058650024611
12458.0,-0.215358537055804,-0.2951776193616089,-0.12258061403726739
12461.0,0.014635390439039907,-0.2951776193616089,-0.13599528351649945
12462.0,-0.7353448079137119,-0.2951776193616089,-0.09562327250743657
12463.0,-0.39535378466046445,-0.03533985296740041,-0.07834960376795745
12464.0,-0.8253424317160422,0.4843356798210166,-0.09312332663535267
12465.0,-0.7553442798697854,-0.2951776193616089,-0.14542183809827977
12468.0,0.9546105723744889,-0.2951776193616089,-0.1468298663833137
12471.0,-0.9053403195403357,3.34255111015731,1.9745745579307137
12472.0,-0.6053482401992349,0.35441679662391234,0.5034866409123788
12473.0,-0.6353474481333451,0.09457903022970385,0.2091853549576964
12474.0,-0.7553442798697854,1.7835245117920593,0.5871869657961568
12475.0,-0.38535404868242773,-0.4250965025587132,-0.1475155149395041
12476.0,-0.7653440158478221,0.8740923294123294,0.5306799523998597
12477.0,-0.6953458640015652,0.2244979134268081,1.2434116265598019
12478.0,-0.8853408475842623,-0.4250965025587132,-0.15223380102666512
12479.0,-0.8153426957380054,-0.4250965025587132,-0.16935164054882823
12480.0,-0.6453471841113817,-0.03533985296740041,0.13723455305954518
12481.0,-0.6953458640015652,0.7441734462152251,0.39303823087630857
12483.0,-0.7553442798697854,0.4843356798210166,0.04856216307754866
12484.0,-0.5953485042211982,0.2244979134268081,0.2758880514298122
12488.0,-0.8253424317160422,-0.16525873616450468,-0.08348306341268182
12489.0,2.4345714971239194,-0.4250965025587132,-0.19075255741550554
12490.0,-0.8753411116062256,0.7441734462152251,0.3750188080253887
12491.0,-0.5353500883529781,-0.4250965025587132,-0.1767869203464776
12492.0,-0.29535642488009756,-0.2951776193616089,-0.19873546560543687
12493.0,0.7346163808576817,-0.2951776193616089,-0.17975435387050953
12494.0,-0.7653440158478221,0.35441679662391234,-0.08933333745705982
12497.0,-0.1053614412974004,-0.4250965025587132,-0.11192857396788053
12498.0,-0.7153453359576386,-0.16525873616450468,-0.1830980036477758
12500.0,-0.6953458640015652,0.8740923294123294,0.2458909270964813
12501.0,2.444571233101956,-0.4250965025587132,0.013434918297007273
12502.0,0.03463486239511329,0.09457903022970385,0.18645877667799513
12504.0,-0.7453445438917486,-0.2951776193616089,-0.1743771328072694
12506.0,1.4045986913861401,-0.4250965025587132,-0.2198514376175935
12507.0,0.41462482956050756,-0.16525873616450468,-0.08279852792232939
12508.0,-0.6653466560674551,-0.2951776193616089,-0.18374580796547518
12509.0,1.9145852262660112,-0.4250965025587132,-0.2083868594864874
12510.0,0.5046224533628378,-0.2951776193616089,-0.11866596148512178
12512.0,-0.26535721694598746,-0.2951776193616089,-0.21331996728037692
12513.0,0.20463037402173703,-0.4250965025587132,-0.15988056333352907
12514.0,1.7445897146393876,-0.4250965025587132,-0.11475798732800399
