CustomerID,Recency,Frequency,Monetary
12348,0.3458078376612689,0.8020462951077942,1.150439319090195
12349,-0.7043346554609105,-1.0381719277688555,1.1280207371866908
12350,1.4311590939074221,-1.0381719277688555,-0.5363077685489717
12352,-0.21555023766156317,1.9825184905477535,1.4842192477106166
12353,1.1111162532019279,-1.0381719277688555,-1.8577031163481716
12354,1.2094860568921044,-1.0381719277688555,0.6386845730423834
12355,1.147717741183968,-1.0381719277688555,-0.21811977348141953
12356,-0.5582108077152018,0.35389941861814256,1.599679232434119
12358,-2.4261792151016155,-0.22386239180405004,0.717905829310046
12360,0.06569491789569028,0.35389941861814256,1.5448622161360492
12361,1.3721986615488704,-1.0381719277688555,-1.102401414963877
12363,0.6387299396917147,-0.22386239180405004,-0.0340381519323898
12364,-1.3659064396078453,0.8020462951077942,0.8353806913175402
12365,1.3827846455994453,-0.22386239180405004,0.1164536733348561
12367,-1.8960428273547303,-1.0381719277688555,-1.2194621221605026
12370,0.05084347770815777,0.8020462951077942,1.8316195478526511
12371,-0.04488444032374045,-0.22386239180405004,1.1998773585442517
12372,0.31458615008532204,0.35389941861814256,0.8238026701814241
12373,1.4336223009885292,-1.0381719277688555,-0.44970633911729135
12374,-0.49443845718531465,-1.0381719277688555,0.26387672845915633
12375,-1.1223450208867638,-0.22386239180405004,-0.22227364638309682
12377,1.4433965571793164,-0.22386239180405004,1.0512293456175843
12379,0.414054051792699,-0.22386239180405004,0.40158354722764905
12380,-0.5922086331398786,0.8020462951077942,1.5682561301334685
12381,-1.7253770300169076,1.1682089545829477,1.1769379008742566
12383,1.036343759373477,1.1682089545829477,1.1797900694562153
12384,-0.380923106348551,-0.22386239180405004,0.024645465569506926
12388,-0.8357700518609601,1.4777950719790414,1.5886290445408437
12390,0.39516852097063276,-1.0381719277688555,-0.037969263898361666
12391,-0.5922086331398786,-1.0381719277688555,-0.26213775929066546
12393,0.31458615008532204,0.8020462951077942,1.02276339599111
12394,0.22450272363281004,-0.22386239180405004,0.8038416093989237
12397,-0.21555023766156317,-0.22386239180405004,1.4449417818680752
12398,-0.02807441996831656,-1.0381719277688555,1.0558675771942752
12399,0.698878180364631,0.8020462951077942,0.6655173055350433
12401,1.4136908763189513,-1.0381719277688555,-1.9115781150427127
12402,1.4625781302491645,-1.0381719277688555,-0.9301983685112605
12403,0.03569793056157061,-1.0381719277688555,-0.28977700342756996
12405,0.8708283191253352,-1.0381719277688555,1.1007155090595382
12406,-0.5922086331398786,-0.22386239180405004,1.7950580256775972
12407,0.03569793056157061,1.1682089545829477,1.0993822876099157
12408,-0.28209872604018027,1.1682089545829477,1.626852073633098
12410,1.428687928146638,-0.22386239180405004,0.1945686646799307
12412,0.3458078376612689,0.35389941861814256,0.7672143861781681
12413,0.25953900833120946,0.35389941861814256,0.2841535516826597
12414,1.1583651308320004,0.35389941861814256,-0.015305173435190483
12417,-2.116069308001917,2.194117641494793,1.8615504355757788
12418,0.6593094360735864,-1.0381719277688555,0.15810969412644993
12420,0.22450272363281004,-1.0381719277688555,0.050222510219960964
12421,-0.8357700518609601,0.8020462951077942,0.346910908712027
12422,0.5346126307325086,0.35389941861814256,0.34257559530955245
12423,-2.9563156028485005,1.9825184905477535,1.1845257602194155
12424,0.9395125953693976,-0.22386239180405004,1.129966617697005
12425,0.3758048249953886,-1.0381719277688555,0.30911468638366496
12426,1.0766070100800966,-1.0381719277688555,0.020284167463303717
12427,-0.5922086331398786,0.35389941861814256,0.3699647807429398
12430,-0.0796552068324926,-1.0381719277688555,-0.8021836635567964
12434,0.44153575569316744,-0.22386239180405004,0.3457914995380573
12436,0.5658343183084562,-1.0381719277688555,-0.1153276172289125
12438,-0.9378982175985591,-0.22386239180405004,1.6331934933953067
12442,-2.116069308001917,-1.0381719277688555,-1.2009514095483589
12445,-0.5922086331398786,-1.0381719277688555,-1.4548995904302753
12446,0.14921328139833395,-1.0381719277688555,0.5643268181150345
12447,1.2449158713844173,-1.0381719277688555,-0.18150928980140976
12448,-0.062072245392993664,-1.0381719277688555,-0.24006604407063328
12450,0.9059412127422738,-0.22386239180405004,-1.061266437415682
12452,-0.7894028171384257,-0.22386239180405004,-0.2830748253088535
12453,0.7896753960780947,-1.0381719277688555,0.21428024798355796
12454,0.12237455789521173,-1.0381719277688555,1.8277563474929497
12455,0.32513562958310843,1.4777950719790414,1.468397433113903
12456,-0.062072245392993664,0.35389941861814256,1.723704858738983
12457,0.24803766170670463,1.7459707650051404,1.425306657068287
12458,0.30388912064252366,-0.22386239180405004,0.5077917371564228
12461,0.518510454145886,-0.22386239180405004,0.37127600518215736
12462,-0.7043346554609105,-0.22386239180405004,0.7362363890935881
12463,0.08026345623513033,0.8020462951077942,0.8593089393401423
12464,-1.1952406422700224,1.9825184905477535,0.755008806634392
12465,-0.7894028171384257,-0.22386239180405004,0.26287706693511276
12468,1.0486468418927712,-0.22386239180405004,0.24563257103400923
12475,0.09455966943813544,-1.0381719277688555,0.23712684423887198
12478,-1.8960428273547303,-1.0381719277688555,0.1765561390283417
12479,-1.1223450208867638,-1.0381719277688555,-0.08012627922193513
12480,-0.40776182985167386,0.8020462951077942,1.7549664252325357
12483,-0.7894028171384257,1.9825184905477535,1.4757457079360314
12488,-1.1952406422700224,0.35389941861814256,0.8242819650584409
12491,-0.15433156275149668,-1.0381719277688555,-0.21594040481653304
12492,0.21245798434772306,-0.22386239180405004,-0.7759539760791405
12493,0.9534611607766005,-0.22386239180405004,-0.2757236782860222
12494,-0.8357700518609601,1.7459707650051404,0.7828155736544119
12497,0.414054051792699,-1.0381719277688555,0.6043557120630285
12498,-0.6277883104988604,0.35389941861814256,-0.3476458836844328
12504,-0.7456866254084484,-0.22386239180405004,-0.16988058294207448
12506,1.2127756324476224,-1.0381719277688555,-2.0475586562965664
12507,0.7896753960780947,0.35389941861814256,0.8290239162672411
12508,-0.46444146985119494,-0.22386239180405004,-0.3621960747056956
12509,1.364161896136294,-1.0381719277688555,-1.1755059048399816
12510,0.8393927243636564,-0.22386239180405004,0.5443669790216951
12512,0.24803766170670463,-0.22386239180405004,-1.4640591886997756
12513,0.6593094360735864,-1.0381719277688555,0.06990437351945857
12514,1.3169526211023523,-1.0381719277688555,0.5795979231680485
12516,0.3758048249953886,-0.22386239180405004,0.8345854222794028
12517,-0.40776182985167386,1.1682089545829477,1.4743790755253603
12518,-2.9563156028485005,1.1682089545829477,1.2859150617558148
12519,0.22450272363281004,-1.0381719277688555,-0.5470263985831845
12520,0.3855479521384658,1.1682089545829477,1.5343213127567135
12521,0.8393927243636564,-1.0381719277688555,0.04903593335556453
12522,-0.15433156275149668,-0.22386239180405004,-1.0876717705479562
12523,-0.7043346554609105,2.560280300969946,1.146257995330529
12526,-2.9563156028485005,0.35389941861814256,0.8380982017296768
12527,0.414054051792699,0.35389941861814256,-0.4943405939395672
12528,-1.2758230131553334,1.4777950719790414,1.2237959571208208
12530,0.17514204032344616,0.8020462951077942,1.0720736827738098
12531,-0.8851307351703239,-1.0381719277688555,-1.5179743307551707
12532,-0.3549943474234387,-1.0381719277688555,-0.4911287629036104
12534,0.7723578606824177,-1.0381719277688555,0.647736337251137
12535,0.5020619677785687,-0.22386239180405004,0.2273309955717526
12538,-0.380923106348551,-1.0381719277688555,-0.4514937761924579
12541,-0.3549943474234387,0.35389941861814256,0.5429464378546958
12544,-0.21555023766156317,-1.0381719277688555,-0.4276948752093087
12545,0.3458078376612689,-0.22386239180405004,0.5624027554752322
12546,-0.01162593360099921,-0.22386239180405004,0.7122535238336165
12547,1.0882839565532885,-0.22386239180405004,-1.01237360054527
12548,0.9534611607766005,-1.0381719277688555,-1.7907855974600537
12550,0.3855479521384658,-1.0381719277688555,0.526084634931194
12552,-0.15433156275149668,-0.22386239180405004,-0.2663407625290436
12556,0.03569793056157061,-0.22386239180405004,0.04883524660648288
12558,-1.3659064396078453,-1.0381719277688555,-0.7506142287808658
12559,1.4336223009885292,-0.22386239180405004,-0.016553938268571274
12560,-1.7253770300169076,0.35389941861814256,1.3228696811225356
12561,1.4136908763189513,-1.0381719277688555,-0.8731169353335968
12564,1.2995694833446165,-1.0381719277688555,-0.2235889725731477
12565,1.3775099685716492,-1.0381719277688555,-1.3654336089907269
12566,0.4504811809143923,-1.0381719277688555,-0.48593134261100385
12571,-0.1349678667762521,-0.22386239180405004,-0.09466478501044978
12572,-1.2758230131553334,-0.22386239180405004,0.5822960763600984
12573,1.1928225407297537,-1.0381719277688555,-1.2701449361464041
